ElapsedTime,CurrentSOC,TargetSOC,PredictedSOC,Power,Status,TargetPower
00:04:29,0.0,0.0,0.0,0,Standby,0.0
00:04:50,0.0,0.0,0.0,0,Standby,0.0
00:05:09,0.0,0.0,0.0,0,Standby,0.0
00:05:24,0.0,0.0,0.0,0,Standby,0.0
00:05:45,0.0,0.0,0.0,0,Standby,0.0
00:06:06,0.0,0.0,0.0,0,Standby,0.0
00:06:28,0.0,0.0,0.0,0,Standby,0.0
00:06:49,0.0,0.0,0.0,0,Standby,0.0
00:07:08,0.0,0.0,0.0,0,Standby,0.0
00:07:23,0.0,0.0,0.0,0,Standby,0.0
00:07:42,0.0,0.0,0.0,0,Standby,0.0
00:08:00,0.0,0.0,0.0,0,Standby,0.0
00:08:18,0.0,0.0,0.0,0,Standby,0.0
00:08:37,0.0,0.0,0.0,0,Standby,0.0
00:08:55,0.0,0.0,0.0,0,Standby,0.0
00:09:20,0.0,0.0,0.0,0,Standby,0.0
00:09:35,0.0,0.0,0.0,0,Standby,0.0
00:09:54,0.0,0.0,0.0,0,Standby,0.0
00:10:13,0.0,0.0,0.0,0,Standby,0.0
00:10:31,0.0,0.0,0.0,0,Standby,0.0
00:10:53,0.0,0.0,0.0,0,Standby,0.0
00:11:11,0.0,0.0,0.0,0,Standby,0.0
00:11:33,0.0,0.0,0.0,0,Standby,0.0
00:11:51,0.0,0.0,0.0,0,Standby,0.0
00:12:13,0.0,0.0,0.0,0,Standby,0.0
00:12:32,0.0,0.0,0.0,0,Standby,0.0
00:12:49,0.0,0.0,0.0,0,Standby,0.0
00:13:04,0.0,0.0,0.0,0,Standby,0.0
00:13:20,0.0,0.0,0.0,0,Standby,0.0
00:13:35,0.0,0.0,0.0,0,Standby,0.0
00:13:57,0.0,0.0,0.0,0,Standby,0.0
00:14:15,0.0,0.0,0.0,0,Standby,0.0
00:14:31,0.0,0.0,0.0,0,Standby,0.0
00:14:46,0.0,0.0,0.0,0,Standby,0.0
00:15:01,0.0,0.0,0.0,0,Standby,0.0
00:15:17,0.0,0.0,0.0,0,Standby,0.0
00:15:35,0.0,0.0,0.0,0,Standby,0.0
00:15:54,0.0,0.0,0.0,0,Standby,0.0
00:16:12,0.0,0.0,0.0,0,Standby,0.0
00:16:30,0.0,0.0,0.0,0,Standby,0.0
00:16:52,0.0,0.0,0.0,0,Standby,0.0
00:17:10,0.0,0.0,0.0,0,Standby,0.0
00:17:29,0.0,0.0,0.0,0,Standby,0.0
00:17:43,0.0,0.0,0.0,0,Standby,0.0
00:18:01,0.0,0.0,0.0,0,Standby,0.0
00:18:26,0.0,0.0,0.0,0,Standby,0.0
00:18:45,0.0,0.0,0.0,0,Standby,0.0
00:19:00,0.0,0.0,0.0,0,Standby,0.0
00:19:22,0.0,0.0,0.0,0,Standby,0.0
00:19:38,0.0,0.0,0.0,0,Standby,0.0
00:19:56,0.0,0.0,0.0,0,Standby,0.0
00:20:11,0.0,0.0,0.0,0,Standby,0.0
00:20:33,0.0,0.0,0.0,0,Standby,0.0
00:20:49,0.0,0.0,0.0,0,Standby,0.0
00:21:04,0.0,0.0,0.0,0,Standby,0.0
00:21:23,0.0,0.0,0.0,0,Standby,0.0
00:21:45,0.0,0.0,0.0,0,Standby,0.0
00:22:04,0.0,0.0,0.0,0,Standby,0.0
00:22:20,0.0,0.0,0.0,0,Standby,0.0
00:22:38,0.0,0.0,0.0,0,Standby,0.0
00:22:53,0.0,0.0,0.0,0,Standby,0.0
00:23:09,0.0,0.0,0.0,0,Standby,0.0
00:23:23,0.0,0.0,0.0,0,Standby,0.0
00:23:41,0.0,0.0,0.0,0,Standby,0.0
00:23:57,0.0,0.0,0.0,0,Standby,0.0
00:24:12,0.0,0.0,0.0,0,Standby,0.0
00:24:28,0.0,0.0,0.0,0,Standby,0.0
00:24:46,0.0,0.0,0.0,0,Standby,0.0
00:25:02,0.0,0.0,0.0,0,Standby,0.0
00:25:17,0.0,0.0,0.0,0,Standby,0.0
00:25:33,0.0,0.0,0.0,0,Standby,0.0
00:25:54,0.0,0.0,0.0,0,Standby,0.0
00:26:10,0.0,0.0,0.0,0,Standby,0.0
00:26:25,0.0,0.0,0.0,0,Standby,0.0
00:26:45,0.0,0.0,0.0,0,Standby,0.0
00:27:03,0.0,0.0,0.0,0,Standby,0.0
00:27:20,0.0,0.0,0.0,0,Standby,0.0
00:27:35,0.0,0.0,0.0,0,Standby,0.0
00:27:59,0.0,0.0,0.0,0,Standby,0.0
00:28:24,0.0,0.0,0.0,0,Standby,0.0
00:28:45,0.0,0.0,0.0,0,Standby,0.0
00:29:01,0.0,0.0,0.0,0,Standby,0.0
00:29:25,0.0,0.0,0.0,0,Standby,0.0
00:29:49,0.0,0.0,0.0,0,Standby,0.0
00:30:08,0.0,0.0,0.0,0,Standby,0.0
00:30:23,0.0,0.0,0.0,0,Standby,0.0
00:00:16,0.0,0.0,0.0,0,Standby,0.0
00:00:30,0.0,0.0,0.0,0,Standby,0.0
00:00:51,0.0,0.0,0.0,0,Standby,0.0
00:01:07,0.0,0.0,0.0,0,Standby,0.0
00:01:25,0.0,0.0,0.0,0,Standby,0.0
00:01:40,0.0,0.0,0.0,0,Standby,0.0
00:01:59,0.0,0.0,0.0,0,Standby,0.0
